transaction_id,time_of_purchase,purchase_amount,customer_id,fname,lname,age,addr_city,email,has_paid_before,annual_salary,type_of_goods,delivery_city,ip_country,is_fraud
2051379,3:28:34,100,45668,Lina,Bergstrom,23,Goteborg,lina_bergstrom@hotmail.com,f,24000,Clothing,Stockholm,SE,f
2052770,16:31:41,452,72839,Lina,Soderberg,41,Lund,lina_soderberg@hotmail.com,f,27000,Tickets,Lund,SE,f
2053576,3:34:16,7356,242,Lina,Hansson,25,Västerås,lin_hansson@hotmail.com,t,52000,Electronics,Västerås,SE,f
2054447,21:55:23,2418,76245,Lina,Sjoberg,44,Knivsta,lin_sjoberg@hotmail.com,t,358000,Clothing,Uppsala,SE,f
2054733,16:14:12,6998,32655,Lina,Andersson,54,Uppsala,lina.andersson@hotmail.com,t,22000,Clothing,Uppsala,SE,f
2056995,4:56:10,306,87919,Lina,Svensson,21,Stockholm,lina.svensson@hotmail.com,t,7000,Tickets,Stockholm,SE,f
2057866,1:33:44,216,67099,Lina,Jonsson,54,Uppsala,lina.jonsson@hotmail.com,t,112000,Food,Uppsala,SE,f
2058971,15:44:18,3424,18396,Lina,Lindberg,37,Malmö,lina.lindberg@hotmail.com,t,10000,Dating,Stockholm,SE,f
2059582,23:03:55,8564,75463,Lina,Jonsson,71,Västerås,lina.j@hotmail.com,t,46000,Clothing,Västerås,SE,f
2059881,20:36:08,3620,10128,Lina,Petersson,22,Örebro,lina.p@hotmail.com,t,39000,Clothing,Örebro,SE,f
2063040,0:57:46,318,74009,Lina,Lundgren,44,Lund,lina.lundgren@hotmail.com,t,328000,Clothing,Lund,SE,f
2063365,18:42:51,107,111644,Lina,Berg,60,Stockholm,lina.berg@hotmail.com,t,10000,Food,Stockholm,SE,f
2066602,23:17:18,6420,13120,Lina,Engstrom,37,Örebro,lin.en@hotmail.com,t,168000,Clothing,Örebro,SE,f
2067278,0:48:51,552,65012,Lina,Eklund,68,Stockholm,lina_eklund@hotmail.com,t,467000,Clothing,Stockholm,SE,f
2068162,23:45:01,244,25592,Lina,Hakansson,57,Malmö,lina.hakansson@hotmail.com,t,12000,Clothing,Malmö,SE,f
2070684,2:53:18,3627,108301,Lina,Persson,25,Stockholm,lina.persson@hotmail.com,t,149000,Clothing,Stockholm,SE,f
2071412,22:51:28,3740,53058,Lina,Lindqvist,48,Malmö,lina.lindqvist@hotmail.com,t,76000,Clothing,Malmö,SE,f
2073011,22:06:42,486,100518,Lina,Magnusson,66,Västerås,lina_magnusson@hotmail.com,f,445000,Clothing,Västerås,SE,f
2073388,3:28:34,100,45668,Lina,Bergstrom,23,Goteborg,lina_bergstrom@hotmail.com,f,24000,Clothing,Stockholm,SE,f
2074779,16:31:41,452,72839,Lina,Soderberg,41,Lund,lina_soderberg@hotmail.com,f,27000,Tickets,Lund,SE,f
2075585,3:34:16,7356,242,Lina,Hansson,25,Västerås,lin_hansson@hotmail.com,t,52000,Electronics,Västerås,SE,f
2076456,21:55:23,2418,76245,Lina,Sjoberg,44,Knivsta,lin_sjoberg@hotmail.com,t,358000,Clothing,Uppsala,SE,f
2076742,16:14:12,6998,32655,Lina,Andersson,54,Uppsala,lina.andersson@hotmail.com,t,22000,Clothing,Uppsala,SE,f
2079004,4:56:10,306,87919,Lina,Svensson,21,Stockholm,lina.svensson@hotmail.com,t,7000,Tickets,Stockholm,SE,f
2079875,1:33:44,216,67099,Lina,Jonsson,54,Uppsala,lina.jonsson@hotmail.com,t,112000,Food,Uppsala,SE,f
2080980,15:44:18,3424,18396,Lina,Lindberg,37,Malmö,lina.lindberg@hotmail.com,t,10000,Dating,Stockholm,SE,f
2081591,23:03:55,8564,75463,Lina,Jonsson,71,Västerås,lina.j@hotmail.com,t,46000,Clothing,Västerås,SE,f
2081890,20:36:08,3620,10128,Lina,Petersson,22,Örebro,lina.p@hotmail.com,t,39000,Clothing,Örebro,SE,f
2085049,0:57:46,318,74009,Lina,Lundgren,44,Lund,lina.lundgren@hotmail.com,t,328000,Clothing,Lund,SE,f
2085374,18:42:51,107,111644,Lina,Berg,60,Stockholm,lina.berg@hotmail.com,t,10000,Food,Stockholm,SE,f
2088611,23:17:18,6420,13120,Lina,Engstrom,37,Örebro,lin.en@hotmail.com,t,168000,Clothing,Örebro,SE,f
2089287,0:48:51,552,65012,Lina,Eklund,68,Stockholm,lina_eklund@hotmail.com,t,467000,Clothing,Stockholm,SE,f
2090171,23:45:01,244,25592,Lina,Hakansson,57,Malmö,lina.hakansson@hotmail.com,t,12000,Clothing,Malmö,SE,f
2092693,2:53:18,3627,108301,Lina,Persson,25,Stockholm,lina.persson@hotmail.com,t,149000,Clothing,Stockholm,SE,f
2093421,22:51:28,3740,53058,Lina,Lindqvist,48,Malmö,lina.lindqvist@hotmail.com,t,76000,Clothing,Malmö,SE,f
2095020,22:06:42,486,100518,Lina,Magnusson,66,Västerås,lina_magnusson@hotmail.com,f,445000,Clothing,Västerås,SE,f
2095397,3:28:34,100,45668,Lina,Bergstrom,23,Goteborg,lina_bergstrom@hotmail.com,f,24000,Clothing,Stockholm,SE,f
2096788,16:31:41,452,72839,Lina,Soderberg,41,Lund,lina_soderberg@hotmail.com,f,27000,Tickets,Lund,SE,f
2097594,3:34:16,7356,242,Lina,Hansson,25,Västerås,lin_hansson@hotmail.com,t,52000,Electronics,Västerås,SE,f
2098465,21:55:23,2418,76245,Lina,Sjoberg,44,Knivsta,lin_sjoberg@hotmail.com,t,358000,Clothing,Uppsala,SE,f
2098751,16:14:12,6998,32655,Lina,Andersson,54,Uppsala,lina.andersson@hotmail.com,t,22000,Clothing,Uppsala,SE,f
2101013,4:56:10,306,87919,Lina,Svensson,21,Stockholm,lina.svensson@hotmail.com,t,7000,Tickets,Stockholm,SE,f
2101884,1:33:44,216,67099,Lina,Jonsson,54,Uppsala,lina.jonsson@hotmail.com,t,112000,Food,Uppsala,SE,f
2102989,15:44:18,3424,18396,Lina,Lindberg,37,Malmö,lina.lindberg@hotmail.com,t,10000,Dating,Stockholm,SE,f
2103600,23:03:55,8564,75463,Lina,Jonsson,71,Västerås,lina.j@hotmail.com,t,46000,Clothing,Västerås,SE,f
2103899,20:36:08,3620,10128,Lina,Petersson,22,Örebro,lina.p@hotmail.com,t,39000,Clothing,Örebro,SE,f
2107058,0:57:46,318,74009,Lina,Lundgren,44,Lund,lina.lundgren@hotmail.com,t,328000,Clothing,Lund,SE,f
2107383,18:42:51,107,111644,Lina,Berg,60,Stockholm,lina.berg@hotmail.com,t,10000,Food,Stockholm,SE,f
2110620,23:17:18,6420,13120,Lina,Engstrom,37,Örebro,lin.en@hotmail.com,t,168000,Clothing,Örebro,SE,f
2111296,0:48:51,552,65012,Lina,Eklund,68,Stockholm,lina_eklund@hotmail.com,t,467000,Clothing,Stockholm,SE,f
2112180,23:45:01,244,25592,Lina,Hakansson,57,Malmö,lina.hakansson@hotmail.com,t,12000,Clothing,Malmö,SE,f
2114702,2:53:18,3627,108301,Lina,Persson,25,Stockholm,lina.persson@hotmail.com,t,149000,Clothing,Stockholm,SE,f
2115430,22:51:28,3740,53058,Lina,Lindqvist,48,Malmö,lina.lindqvist@hotmail.com,t,76000,Clothing,Malmö,SE,f
1997728,14:54:33,14428,69300,Linda,Pettersson,43,Stockholm,linda_pettersson@hotmail.com,t,382000,Dating,Stockholm,SE,f
1991228,16:53:40,10506,14305,Linda,Larsson,47,Stockholm,linda.larsson@hotmail.com,t,14000,Tickets,Stockholm,SE,f
2038028,13:40:34,8588,97434,Linda,Eklund,69,Malmö,linda_eklund@hotmail.com,t,-,Clothing,Malmö,SE,f
1996428,17:47:32,7584,17203,Linda,Gustafsson,35,Goteborg,linda.gustafsson@gmail.com,f,379000,Clothing,Goteborg,NO,f
2031528,18:43:19,6541,30439,Linda,Sjoberg,27,Uppsala,linda_sjoberg@yahoo.se,f,84000,Clothing,Uppsala,US,f
2032828,7:02:20,6194,17586,Linda,Lind,60,Linköping,linda_lind@hotmail.com,f,231000,Clothing,Linköping,SE,f
2041928,12:00:57,3972,88223,Linda,Hakansson,26,Nykvarn,linda_hakansson@hotmail.com,t,392000,Electronics,Uppsala,SE,f
2048428,14:34:21,3928,106830,Linda,Holmberg,44,Goteborg,linda.holmberg@hotmail.com,t,49000,Clothing,Goteborg,SE,f
2018528,17:49:55,3400,20990,Linda,Jakobsson,60,Goteborg,linda.jakobsson@hotmail.com,t,52000,Clothing,Goteborg,SE,f
2022428,17:18:52,2987,4694,Linda,Berg,38,Stockholm,linda.berg@hotmail.com,t,33000,Electronics,Stockholm,SE,f
2034128,17:33:35,2452,107691,Linda,Lindqvist,53,Goteborg,linda.lindqvist@hotmail.com,t,63000,Electronics,Goteborg,SE,f
2028928,17:20:53,2452,27122,Linda,Mattsson,51,Örebro,lin_mattsson@hotmail.com,t,183000,Electronics,Örebro,SE,f
2045828,15:45:15,2452,113599,Linda,Soderberg,76,Stockholm,linda.soderberg@hotmail.com,t,163000,Electronics,Stockholm,SE,f
1984728,17:34:27,2044,75840,Linda,Andersson,67,Goteborg,linda.andersson@hotmail.com,t,1000,Dating,Goteborg,DK,f
2014628,18:16:55,1985,118437,Linda,Lindgren,48,Stockholm,linda.lindgren@hotmail.com,t,294000,Books,Stockholm,SE,f
1995128,16:51:06,1973,109325,Linda,Svensson,18,Stockholm,linda_svensson@hotmail.com,t,25000,Electronics,Stockholm,,f
1988628,17:52:23,1763,91699,Linda,Nilsson,76,Goteborg,linda.nilsson@hotmail.com,t,423000,Clothing,Goteborg,SE,f
2030228,19:16:55,1538,80501,Linda,Forsberg,67,Västerås,li.fors@hotmail.com,t,476000,Clothing,Västerås,SE,f
2006828,18:11:15,1209,5652,Linda,Jonsson,57,Malmö,linda.jonsson@hotmail.com,t,132000,Dating,Malmö,SE,f
2001628,18:28:00,1209,14093,Linda,Hansson,48,Örebro,lin_hansson@hotmail.com,t,62000,Clothing,Örebro,SE,f
2040628,21:15:13,1209,53686,Linda,Danielsson,20,Nykvarn,l.daniel@gmail.com,t,317000,Clothing,Örebro,SE,f
1989928,19:39:59,1209,81693,Linda,Eriksson,26,Nykvarn,lin_eriksson@hotmail.com,f,271000,Clothing,Uppsala,SE,f
1999028,21:38:16,1048,1419,Linda,Jonsson,35,Malmö,linda.jonsson@hotmail.com,t,448000,Clothing,Malmö,,f
2047128,17:09:00,737,45990,Linda,Nystrom,41,Malmö,linda.nystrom@hotmail.com,t,42000,Books,Malmö,SE,f
2005528,17:36:07,681,5254,Linda,Carlsson,32,Linköping,lin_carlsson@hotmail.com,t,46000,Clothing,Linköping,SE,f
2035428,17:21:47,566,68947,Linda,Engstrom,38,Goteborg,linda.engstrom@hotmail.com,t,1000,Clothing,Goteborg,SE,f
2013328,19:26:17,522,8191,Linda,Gustavsson,23,Malmö,linda.gustavsson@gmail.com,t,49000,Clothing,Malmö,SE,f
2002928,13:00:49,402,115461,Linda,Bengtsson,59,Stockholm,linda.bengtsson@hotmail.com,t,278000,Clothing,Stockholm,SE,f
1987328,18:56:36,208,48142,Linda,Karlsson,69,Goteborg,linda.karlsson@hotmail.com,t,83000,Clothing,Goteborg,SE,f
2004228,17:52:49,187,101492,Linda,Lindberg,29,Stockholm,linda.lindberg@hotmail.com,t,17000,Clothing,Stockholm,SE,f
2023728,18:13:52,187,65503,Linda,Axelsson,50,Västerås,lin_axelsson@hotmail.com,t,182000,Clothing,Västerås,SE,f
2010728,10:19:51,162,118097,Linda,Lindstrom,31,Västerås,li.lind@hotmail.com,t,205000,Clothing,Västerås,SE,f
2026328,10:02:50,157,81113,Linda,Fredriksson,44,Goteborg,linda_fredriksson@hotmail.com,f,70000,Books,Goteborg,SE,f
2025028,17:31:16,153,106070,Linda,Sandberg,47,Lund,linda.sandberg@hotmail.com,t,193000,Books,Lund,SE,f
2015928,17:59:39,148,48098,Linda,Lundberg,65,Stockholm,linda.lundberg@hotmail.com,t,107000,Clothing,Stockholm,SE,f
2036728,15:21:13,146,619,Linda,Lundin,59,Stockholm,linda_lundin@gmail.com,f,266000,Clothing,Stockholm,,f
1993828,16:33:22,123,26817,Linda,Persson,21,Linköping,lin_persson@hotmail.com,t,59000,Clothing,Linköping,SE,f
2027628,11:49:22,118,75968,Linda,Henriksson,34,Uppsala,linda.henriksson@hotmail.com,t,91000,Clothing,Uppsala,SE,f
2044528,11:09:14,116,13540,Linda,Gunnarsson,60,Stockholm,linda.gunnarsson@hotmail.com,t,168000,Clothing,Stockholm,SE,f
1986028,15:56:06,104,108445,Linda,Johansson,19,Goteborg,linda.johansson@hotmail.com,t,24000,Clothing,Goteborg,SE,f
2019828,16:42:10,103,70275,Linda,Berglund,48,Malmö,linda.berglund@hotmail.com,t,6000,Food,Malmö,SE,f
2021128,17:24:42,101,41078,Linda,Lundgren,43,Västerås,lin.lundg@hotmail.com,t,400000,Food,Västerås,SE,f
2039328,13:44:46,101,4528,Linda,Bergman,31,Malmö,linda.bergman@hotmail.com,t,335000,Tickets,Malmö,SE,f
2008128,12:43:31,101,16568,Linda,Petersson,56,Malmö,linda_petersson@hotmail.com,t,7000,Clothing,Malmö,SE,f
1992528,17:34:14,100,104613,Linda,Olsson,50,Malmö,linda.olsson@hotmail.com,t,254000,Books,Malmö,SE,f
2012028,13:52:12,100,76136,Linda,Olofsson,32,Stockholm,linda.olofsson@hotmail.com,t,18000,Clothing,Stockholm,SE,f
2017228,16:14:22,100,97633,Linda,Bergstrom,54,Linköping,lin_bergstrom@hotmail.com,t,68000,Clothing,Linköping,SE,f
2000328,15:29:16,100,89104,Linda,Jansson,72,Lund,linda.jansson@hotmail.com,t,11000,Books,Lund,SE,f
2051639,19:32:44,2987,4694,Linda,Berg,38,Stockholm,linda.berg@hotmail.com,t,33000,Electronics,Stockholm,SE,f
2054031,0:18:34,4904,107691,Linda,Lindqvist,53,Goteborg,linda.lindqvist@hotmail.com,t,63000,Electronics,Goteborg,SE,f
2054889,18:49:33,208,108445,Linda,Johansson,19,Goteborg,linda.johansson@hotmail.com,t,24000,Clothing,Stockholm,SE,f
2056189,22:08:22,200,104613,Linda,Olsson,50,Malmö,linda.olsson@hotmail.com,t,254000,Books,Malmö,SE,f
2058854,19:16:52,187,101492,Linda,Lindberg,29,Stockholm,linda.lindberg@hotmail.com,t,17000,Clothing,Stockholm,SE,f
2059699,15:43:26,202,16568,Linda,Petersson,56,Malmö,linda_petersson@hotmail.com,t,7000,Clothing,Malmö,SE,f
2060375,15:54:15,324,118097,Linda,Lindstrom,31,Västerås,li.lind@hotmail.com,t,205000,Clothing,Västerås,SE,f
2060609,0:01:18,300,76136,Linda,Olofsson,32,Stockholm,linda.olofsson@hotmail.com,t,18000,Clothing,Stockholm,SE,f
2060947,20:19:06,522,8191,Linda,Gustavsson,23,Malmö,linda.gustavsson@gmail.com,t,49000,Clothing,Stockholm,SE,f
2061896,2:19:41,300,97633,Linda,Bergstrom,54,Linköping,lin_bergstrom@hotmail.com,t,68000,Clothing,Linköping,SE,f
2062507,21:42:15,206,70275,Linda,Berglund,48,Malmö,linda.berglund@hotmail.com,t,6000,Food,Malmö,SE,f
2063924,23:30:01,306,106070,Linda,Sandberg,47,Lund,linda.sandberg@hotmail.com,t,193000,Books,Lund,SE,f
2064665,22:20:17,354,75968,Linda,Henriksson,34,Uppsala,linda.henriksson@hotmail.com,t,91000,Clothing,Uppsala,SE,f
2068604,20:39:44,348,13540,Linda,Gunnarsson,60,Stockholm,linda.gunnarsson@hotmail.com,t,168000,Clothing,Stockholm,SE,f
2070840,22:08:46,2418,14093,Linda,Hansson,48,Örebro,lin_hansson@hotmail.com,t,62000,Clothing,Örebro,SE,f
2070944,4:28:50,3627,5652,Linda,Jonsson,57,Malmö,linda.jonsson@hotmail.com,t,132000,Dating,Malmö,SE,f
2071035,0:16:21,3970,118437,Linda,Lindgren,48,Stockholm,linda.lindgren@hotmail.com,t,294000,Books,Stockholm,SE,f
2071269,20:16:03,1538,80501,Linda,Forsberg,67,Västerås,li.fors@hotmail.com,t,476000,Clothing,Stockholm,SE,f
2073648,19:32:44,2987,4694,Linda,Berg,38,Stockholm,linda.berg@hotmail.com,t,33000,Electronics,Stockholm,SE,f
2076040,0:18:34,4904,107691,Linda,Lindqvist,53,Goteborg,linda.lindqvist@hotmail.com,t,63000,Electronics,Goteborg,SE,f
2076898,18:49:33,208,108445,Linda,Johansson,19,Goteborg,linda.johansson@hotmail.com,t,24000,Clothing,Stockholm,SE,f
2078198,22:08:22,200,104613,Linda,Olsson,50,Malmö,linda.olsson@hotmail.com,t,254000,Books,Malmö,SE,f
2080863,19:16:52,187,101492,Linda,Lindberg,29,Stockholm,linda.lindberg@hotmail.com,t,17000,Clothing,Stockholm,SE,f
2081708,15:43:26,202,16568,Linda,Petersson,56,Malmö,linda_petersson@hotmail.com,t,7000,Clothing,Malmö,SE,f
2082384,15:54:15,324,118097,Linda,Lindstrom,31,Västerås,li.lind@hotmail.com,t,205000,Clothing,Västerås,SE,f
2082618,0:01:18,300,76136,Linda,Olofsson,32,Stockholm,linda.olofsson@hotmail.com,t,18000,Clothing,Stockholm,SE,f
2082956,20:19:06,522,8191,Linda,Gustavsson,23,Malmö,linda.gustavsson@gmail.com,t,49000,Clothing,Stockholm,SE,f
2083905,2:19:41,300,97633,Linda,Bergstrom,54,Linköping,lin_bergstrom@hotmail.com,t,68000,Clothing,Linköping,SE,f
2084516,21:42:15,206,70275,Linda,Berglund,48,Malmö,linda.berglund@hotmail.com,t,6000,Food,Malmö,SE,f
2085933,23:30:01,306,106070,Linda,Sandberg,47,Lund,linda.sandberg@hotmail.com,t,193000,Books,Lund,SE,f
2086674,22:20:17,354,75968,Linda,Henriksson,34,Uppsala,linda.henriksson@hotmail.com,t,91000,Clothing,Uppsala,SE,f
2090613,20:39:44,348,13540,Linda,Gunnarsson,60,Stockholm,linda.gunnarsson@hotmail.com,t,168000,Clothing,Stockholm,SE,f
2092849,22:08:46,2418,14093,Linda,Hansson,48,Örebro,lin_hansson@hotmail.com,t,62000,Clothing,Örebro,SE,f
2092953,4:28:50,3627,5652,Linda,Jonsson,57,Malmö,linda.jonsson@hotmail.com,t,132000,Dating,Malmö,SE,f
2093044,0:16:21,3970,118437,Linda,Lindgren,48,Stockholm,linda.lindgren@hotmail.com,t,294000,Books,Stockholm,SE,f
2093278,20:16:03,1538,80501,Linda,Forsberg,67,Västerås,li.fors@hotmail.com,t,476000,Clothing,Stockholm,SE,f
2095657,19:32:44,2987,4694,Linda,Berg,38,Stockholm,linda.berg@hotmail.com,t,33000,Electronics,Stockholm,SE,f
2098049,0:18:34,4904,107691,Linda,Lindqvist,53,Goteborg,linda.lindqvist@hotmail.com,t,63000,Electronics,Goteborg,SE,f
2098907,18:49:33,208,108445,Linda,Johansson,19,Goteborg,linda.johansson@hotmail.com,t,24000,Clothing,Stockholm,SE,f
2100207,22:08:22,200,104613,Linda,Olsson,50,Malmö,linda.olsson@hotmail.com,t,254000,Books,Malmö,SE,f
2102872,19:16:52,187,101492,Linda,Lindberg,29,Stockholm,linda.lindberg@hotmail.com,t,17000,Clothing,Stockholm,SE,f
2103717,15:43:26,202,16568,Linda,Petersson,56,Malmö,linda_petersson@hotmail.com,t,7000,Clothing,Malmö,SE,f
2104393,15:54:15,324,118097,Linda,Lindstrom,31,Västerås,li.lind@hotmail.com,t,205000,Clothing,Västerås,SE,f
2104627,0:01:18,300,76136,Linda,Olofsson,32,Stockholm,linda.olofsson@hotmail.com,t,18000,Clothing,Stockholm,SE,f
2104965,20:19:06,522,8191,Linda,Gustavsson,23,Malmö,linda.gustavsson@gmail.com,t,49000,Clothing,Stockholm,SE,f
2105914,2:19:41,300,97633,Linda,Bergstrom,54,Linköping,lin_bergstrom@hotmail.com,t,68000,Clothing,Linköping,SE,f
2106525,21:42:15,206,70275,Linda,Berglund,48,Malmö,linda.berglund@hotmail.com,t,6000,Food,Malmö,SE,f
2107942,23:30:01,306,106070,Linda,Sandberg,47,Lund,linda.sandberg@hotmail.com,t,193000,Books,Lund,SE,f
2108683,22:20:17,354,75968,Linda,Henriksson,34,Uppsala,linda.henriksson@hotmail.com,t,91000,Clothing,Uppsala,SE,f
2112622,20:39:44,348,13540,Linda,Gunnarsson,60,Stockholm,linda.gunnarsson@hotmail.com,t,168000,Clothing,Stockholm,SE,f
2114858,22:08:46,2418,14093,Linda,Hansson,48,Örebro,lin_hansson@hotmail.com,t,62000,Clothing,Örebro,SE,f
2114962,4:28:50,3627,5652,Linda,Jonsson,57,Malmö,linda.jonsson@hotmail.com,t,132000,Dating,Malmö,SE,f
2115053,0:16:21,3970,118437,Linda,Lindgren,48,Stockholm,linda.lindgren@hotmail.com,t,294000,Books,Stockholm,SE,f
2115287,20:16:03,1538,80501,Linda,Forsberg,67,Västerås,li.fors@hotmail.com,t,476000,Clothing,Stockholm,SE,f
2046556,19:54:34,17363,29535,Lisa,Soderberg,67,Stockholm,7rrslhe@hushmail.com,f,78000,Clothing,Stockholm,,f
2019256,17:39:57,15256,78872,Lisa,Jakobsson,36,Stockholm,lisa.jakobsson@hotmail.com,t,44000,Clothing,Stockholm,SE,f
2006256,4:50:22,10714,111556,Lisa,Carlsson,37,Goteborg,lisa_carlsson@gmail.com,t,2000,Clothing,Goteborg,SE,f
1999756,14:42:41,10393,101431,Lisa,Jonsson,45,Stockholm,lisa.jonsson@hotmail.com,t,181000,Clothing,Stockholm,DK,f
1998456,10:28:51,7137,111021,Lisa,Pettersson,53,Malmö,lisa.pettersson@hotmail.com,t,13000,Clothing,Malmö,SE,f
2036156,19:51:22,6663,80570,Lisa,Engstrom,63,Uppsala,lisa_engstrom@telia.com,t,3000,Books,Uppsala,FI,f
2007556,16:09:05,5791,118632,Lisa,Jonsson,20,Stockholm,lisa.jonsson@hotmail.com,t,306000,Clothing,Stockholm,SE,f
1988056,18:33:04,4798,115552,Lisa,Karlsson,53,Stockholm,lisa.karlsson@hotmail.com,t,108000,Clothing,Stockholm,NO,f
2049156,18:00:28,2837,15501,Lisa,Holmberg,26,Stockholm,lisa.holmberg@hotmail.com,t,341000,Clothing,Stockholm,SE,f
2004956,13:37:40,2452,46555,Lisa,Lindberg,43,Nykvarn,li.lin@hotmail.com,t,195000,Electronics,Knivsta,SE,f
2011456,17:50:23,2452,74440,Lisa,Lindstrom,57,Lund,lisa.lindstrom@hotmail.com,t,476000,Electronics,Lund,SE,f
2025756,21:41:21,2452,69669,Lisa,Sandberg,63,Stockholm,lisa.sandberg@hotmail.com,t,477000,Electronics,Stockholm,,f
2028356,15:55:10,2452,43312,Lisa,Henriksson,22,Stockholm,lisa.henriksson@hotmail.com,t,165000,Electronics,Stockholm,SE,f
1989356,12:12:12,2452,85614,Lisa,Nilsson,40,Malmö,lisa.nilsson@hotmail.com,t,-,Electronics,Malmö,SE,f
2041356,18:03:53,2426,120726,Lisa,Danielsson,28,Malmö,lisa.danielsson@hotmail.com,t,4000,Clothing,Malmö,SE,f
2032256,13:55:00,1990,41775,Lisa,Sjoberg,21,Linköping,lis_sjoberg@hotmail.com,t,48000,Clothing,Linköping,SE,f
2017956,18:09:05,1797,51214,Lisa,Bergstrom,57,Örebro,lis_bergstrom@hotmail.com,t,-,Clothing,Örebro,SE,f
1997156,16:04:09,1719,73887,Lisa,Gustafsson,48,Stockholm,lisa.gustafsson@gmail.com,t,31000,Electronics,Stockholm,SE,f
2016656,18:16:00,1621,122963,Lisa,Lundberg,59,Linköping,li.lundb@hotmail.com,t,415000,Clothing,Linköping,SE,f
2033556,20:31:12,1537,104803,Lisa,Lind,34,Goteborg,lisa.lind@telia.com,f,314000,Dating,Goteborg,SE,f
2037456,19:29:02,1396,86878,Lisa,Lundin,66,Goteborg,lisa.lundin@gmail.com,f,144000,Clothing,Goteborg,,f
2027056,16:20:26,1351,41585,Lisa,Fredriksson,41,Lund,lis_fredriksson@hotmail.com,t,489000,Books,Lund,SE,f
2002356,17:59:46,1343,120143,Lisa,Hansson,20,Knivsta,li.h@hotmail.com,t,103000,Clothing,Uppsala,SE,f
1993256,18:14:38,1209,98200,Lisa,Olsson,55,Stockholm,lisa.olsson@hotmail.com,t,314000,Clothing,Stockholm,SE,f
1994556,17:39:03,1099,61926,Lisa,Persson,48,Nykvarn,lis_persson@hotmail.com,t,199000,Tickets,Knivsta,SE,f
2024456,17:03:08,1077,35369,Lisa,Axelsson,20,Malmö,lisa.axelsson@hotmail.com,t,356000,Clothing,Malmö,SE,f
2038756,8:14:37,496,2593,Lisa,Eklund,73,Stockholm,lisa_eklund@hotmail.com,t,16000,Clothing,Stockholm,SE,f
2047856,17:59:59,220,56465,Lisa,Nystrom,23,Västerås,lis_nystrom@hotmail.com,t,4000,Clothing,Västerås,SE,f
2042656,17:42:06,214,65595,Lisa,Hakansson,37,Linköping,lis_hakansson@hotmail.com,t,-,Food,Linköping,SE,f
2040056,17:40:50,212,70850,Lisa,Bergman,47,Örebro,lis_bergman@hotmail.com,t,5000,Clothing,Örebro,SE,f
1986756,17:53:57,179,36993,Lisa,Johansson,39,Stockholm,lisa.johansson@hotmail.com,t,108000,Tickets,Stockholm,SE,f
2014056,13:09:44,179,70645,Lisa,Gustavsson,24,Stockholm,lisa.gustavsson@hotmail.com,t,135000,Clothing,Stockholm,SE,f
1990656,16:31:16,176,57373,Lisa,Eriksson,66,Stockholm,lisa.eriksson@hotmail.com,t,78000,Books,Stockholm,SE,f
1991956,16:31:41,167,67906,Lisa,Larsson,60,Goteborg,lisa.larsson@hotmail.com,t,118000,Clothing,Goteborg,SE,f
2010156,14:02:26,165,93243,Lisa,Magnusson,73,Stockholm,lisa.magnusson@hotmail.com,t,197000,Clothing,Stockholm,SE,f
2030956,21:58:21,163,77539,Lisa,Forsberg,44,Knivsta,sfvqpn0fv@outlook.com,f,51000,Clothing,Stockholm,FI,f
1995856,18:41:54,149,12085,Lisa,Svensson,62,Stockholm,lisa.svensson@hotmail.com,t,270000,Clothing,Stockholm,,f
2023156,12:00:43,145,65734,Lisa,Berg,39,Goteborg,lisa.berg@hotmail.com,t,467000,Dating,Goteborg,SE,f
2020556,17:25:10,133,8586,Lisa,Berglund,40,Västerås,lis_berglund@hotmail.com,t,-,Food,Västerås,SE,f
2021856,12:24:20,129,36539,Lisa,Lundgren,26,Västerås,l.lundgr@hotmail.com,t,9000,Clothing,Västerås,SE,f
2043956,17:35:20,116,20172,Lisa,Holm,40,Nykvarn,lis.holm@hotmail.com,t,397000,Clothing,Nykvarn,SE,f
2045256,5:38:51,110,92901,Lisa,Gunnarsson,75,Stockholm,lisa_gunnarsson@hotmail.com,t,12000,Books,Stockholm,SE,f
2029656,7:28:16,104,13037,Lisa,Mattsson,28,Uppsala,lisa.mattsson@hotmail.com,t,45000,Clothing,Uppsala,SE,f
1985456,11:36:26,101,8121,Lisa,Andersson,36,Goteborg,lisa.andersson@hotmail.com,t,330000,Clothing,Goteborg,SE,f
2003656,17:23:59,100,27406,Lisa,Bengtsson,63,Lund,lis_bengtsson@hotmail.com,t,-,Clothing,Lund,SE,f
2008856,16:40:34,100,104955,Lisa,Petersson,73,Linköping,lis_petersson@hotmail.com,t,115000,Books,Linköping,SE,f
2012756,17:38:32,100,77154,Lisa,Olofsson,48,Stockholm,lisa.olofsson@hotmail.com,t,493000,Clothing,Stockholm,SE,f
2015356,5:44:18,100,38714,Lisa,Lindgren,52,Stockholm,lisa_lindgren@hotmail.com,t,7000,Clothing,Stockholm,SE,f
2034856,10:38:45,100,94118,Lisa,Lindqvist,52,Örebro,lisa_lindqvist@hotmail.com,f,337000,Clothing,Örebro,SE,f
2053264,15:38:52,4904,85614,Lisa,Nilsson,40,Malmö,lisa.nilsson@hotmail.com,t,-,Electronics,Malmö,SE,f
